"Date","open","high","low","close","volume","adj.","EMA3","EMA5","EMA10","WPR","RSI.5","RSI.10","macd","MACD.12.26.EMA","fastK","fastD","stoch.3","fastK.1","fastD.1","stoch.def","ROC.3","ROC.5","ROC.10","tr","atr","trueHigh","ATR.5","ATR.10","ATR.15","Vol.ROC.1","Vol.ROC.3","Vol.ROC.5","Vol.ROC.10","Vol.RSI.3","Vol.RSI.5","Vol.RSI.10","Delt.1","sd.month.d1","sd.qrtr.d1","sd.annual.d1","wikicnts","wiki.ROC.1","wiki.ROC.3","wiki.RSI.3","wiki.RSI.5","d.hits","wk.hits","adj.d","adj.d.ROC.1","adj.d.ROC.5","mrtg.d.hits","mrtg.adj.d","mrtg.adj.d.ROC.3","mrtg.adj.d.ROC.5","Resp.1.std","Resp.2.std","Resp.5d.2sd","Resp.10d.2sd"
2015-10-27,33.57,33.610001,33.16,33.209999,24456000,28.839911,29.0592454763219,29.1259099894945,29.0944279344195,0.818182109868271,19.5140123348249,36.5376745561452,0.902366975088054,0.878194386742655,0.181817890131729,0.356506379936289,0.546455197109782,0.181817890131729,0.356506379936289,0.546455197109782,-0.0223322637818839,-0.0161293258964217,-0.000300995847128949,0.5,0.52852764970579,33.66,33.16,0.491915237279559,0.486918786263221,-0.03862920939509,-0.308642772596784,0.200438559430303,0.0991012955125399,28.0215306367811,37.5131519218221,45.0126636700387,-0.0134591635722902,0.00856484222071298,0.0109985690378092,0.00991626150631838,105,0.543086485984212,0.741937344729377,93.4415697478691,88.5511354045751,35,0,10.1612903225806,-0.315852949418477,0.924258901523332,55,74.1304347826087,-0.300694451297495,-0.506138425512304,0,0,0,0
2015-10-28,33.360001,33.599998,33.130001,33.419998,27816800,29.02228,29.040762738161,29.091366659663,29.0813101281614,0.758622116526303,42.0460259605113,46.8009956879577,0.826609106078435,0.867877330609812,0.241377883473697,0.281885174556666,0.40531516649532,0.241377883473697,0.281885174556666,0.40531516649532,-0.00952960956673721,-0.00537137601208659,0.00449841306584231,0.469996999999999,0.516821519764632,33.599998,33.130001,0.489723413551603,0.485790667179006,0.12876457012911,-0.508019066189739,0.0218718628314782,0.160886885983995,49.0456957338445,47.4563090157415,49.5425343482387,0.00630358445540509,0.00917932398031747,0.0111247535704704,0.00994615309299957,134,0.243879449793388,1.3143208614948,96.6007576463252,92.7688758491265,47,0,13.6451612903226,0.294799540220645,-0.167235919375914,68,91.6521739130435,0.390866308687012,-0.0708203542544581,0,0,0,0
2015-10-29,33.48,33.669998,33.279999,33.549999,17746000,29.135172,29.0879673690805,29.1059684397753,29.0911031957684,0.708334697419822,54.0028111540502,52.6007040185286,0.788850638484417,0.852071992184733,0.291665302580177,0.238287025395201,0.292226193296052,0.291665302580177,0.238287025395201,0.292226193296052,-0.00327328586255859,-0.0121463860721525,0.00178985181360058,0.389999000000003,0.491457015811706,33.669998,33.279999,0.479750972196443,0.47940455603374,-0.449480016304495,-0.359344655570474,-0.629358218772168,-0.0772072843630731,17.831416952247,27.6675397031719,38.0594793954271,0.0038822932543266,0.00856006571904243,0.0110734112433998,0.00994417641819885,100,-0.292669613962819,0.49429632181478,45.363104120507,56.296145806061,1,0,0.290322580645161,-3.85014760171006,-2.84620053958303,67,90.304347826087,-0.283943750341174,-0.103335017139001,0,0,0,0
2015-10-30,33.619999,33.75,33.509998,33.509998,24581800,29.100435,29.0942011845402,29.1041239598502,29.0927998874469,0.732144802294758,49.3074979136713,50.5290230883326,0.740701872946259,0.829797968337038,0.267855197705242,0.266966127919705,0.262379442623857,0.267855197705242,0.266966127919705,0.262379442623857,0.00899289609901954,-0.00684029792312257,-0.0095040690673831,0.240001999999997,0.441166012649364,33.75,33.509998,0.455776074976798,0.46344438563149,0.325846193312046,0.00513074713666128,-0.631652889182188,-0.301657381481451,55.9178614987826,49.22478400856,48.0490779583636,-0.00119298161071194,0.00854515408181558,0.0110773950561655,0.00993907273663946,56,-0.579818495252942,-0.628608659422373,19.1178315942995,31.9286292227191,25,0,7.25806451612903,3.2188758248682,-0.215111379616945,43,57.9565217391304,-0.246133069538908,-0.0674412807955322,0,0,0,0
2015-11-02,33.689999,33.779999,33.389999,33.610001,25538700,29.187277,29.1407390922701,29.1318416399001,29.1099775442747,0.689023319455319,61.7716453279948,55.8429879021635,0.718354340656013,0.807509242800833,0.310976680544681,0.290165726943367,0.265139626752758,0.310976680544681,0.290165726943367,0.265139626752758,0.00566908426725643,-0.00148649484962871,-0.000594876822591406,0.389999999999993,0.43093281011949,33.779999,33.389999,0.449198467479118,0.458548093256057,0.0381886170355621,-0.0854452059568871,0.00469015477713342,-0.100926827014803,60.9812906401633,52.2151134152056,49.444072942634,0.00297977262364189,0.0080603034885076,0.0110765449244098,0.00993868743599339,52,1.06087196068526,-0.0741079721537221,60.9592031901352,50.6467902302466,24,0,96,3.17805383034795,1.9509632169067,58,71.3846153846154,0.208389271075104,-0.24991831840744,0,0,0,1
2015-11-03,33.549999,33.75,33.459999,33.630001,17702800,29.204645,29.1726920461351,29.1561094266001,29.1271898089521,0.689441186682492,64.3977247425566,56.9727371904683,0.697369835748596,0.785481361390386,0.310558813317508,0.29646356385581,0.284531806239627,0.310558813317508,0.29646356385581,0.284531806239627,0.0023816678355213,0.0125675455452527,-0.00356178035116894,0.290000999999997,0.402746448095591,33.75,33.459999,0.433278720731206,0.44731162037232,-0.366472129601625,-0.00243731925401747,-0.323152765429402,-0.122714205999099,21.165258282191,30.2976647701408,38.9706328923421,0.000594876822591133,0.00802538859207833,0.0110813689244127,0.00993843541622681,58,0.109199291964992,0.346870943842111,67.5803683495698,55.3164884810469,47,0,188,0.672093771362113,6.47320458997888,73,89.8461538461539,0.673245292754477,-0.00508680202032696,0,0,0,1
2015-11-04,33.759998,33.779999,33.439999,33.48,17277600,29.074383,29.1235375230675,29.1288672844001,29.1175885709608,0.782609451795373,36.3249090342911,46.1492914946638,0.637218997564859,0.75582888862528,0.217390548204627,0.279642014022272,0.288757101607149,0.217390548204627,0.279642014022272,0.288757101607149,-0.000895645319991534,0.0017936663236231,-0.00357770968846349,0.339999999999996,0.390197158476472,33.779999,33.439999,0.423950848658085,0.440157512347498,-0.0243119543180654,-0.352595466884129,-0.476229289876578,-0.4543574270451,19.764745846046,29.2967238165143,38.4307390237788,-0.00447029476622477,0.00802674123998901,0.0110787799977579,0.00992075764937926,60,0.0339015516756813,1.20397280432594,70.8735251842277,57.3349287169525,47,0,188,0,3.25432876511068,89,109.538461538462,0.537392651150713,0.636582630260825,0,0,0,1
2015-11-05,33.490002,33.560001,33.27,33.34,16142700,28.952805,29.0381712615338,29.0701798562667,29.0876279216952,0.869565919524271,22.5578402965974,37.9294657392048,0.549477041412527,0.71455851918273,0.130434080475729,0.219461147332621,0.265188908403567,0.130434080475729,0.219461147332621,0.265188908403567,-0.00806580462590389,-0.006279013612974,-0.0184253996851265,0.290000999999997,0.370157926781177,33.560001,33.27,0.410555863792276,0.430147078190998,-0.0679429297446923,-0.458727013664383,-0.0946922033167752,-0.724050422088943,14.6056058809645,25.8743715336999,36.7689837015232,-0.00419038668227057,0.00646676885515039,0.0110915553207127,0.00992488219188603,75,0.22314355131421,0.366244394954883,88.4587583570983,71.7109670779886,1,0,4,-3.85014760171006,-0.842678914530909,56,68.9230769230769,-0.0350913198112695,0.408137542341236,0,0,0,1
2015-11-06,33.220001,33.27,32.860001,33.16,21494500,28.796492,28.9173316307669,28.9789505708445,29.0346941177506,0.840426148709496,13.0323030655353,29.6349348400617,0.43153408319474,0.657953631985132,0.159573851290504,0.169132826656953,0.222745329337282,0.159573851290504,0.169132826656953,0.222745329337282,-0.0140741977981156,-0.0104995483518824,-0.017339846275005,0.479999000000007,0.392126141424943,33.34,32.860001,0.417500177413049,0.433470539644932,0.286329153357787,0.194074269295029,-0.134209243271034,-0.765862132453222,75.3325976739799,59.4121900990385,49.3835536313706,-0.0054135163496202,0.00648683913611193,0.0110399971472382,0.00992804317934282,66,-0.127833371509885,0.129211731480006,51.295155869375,55.0244715274691,24,0,96,3.17805383034795,3.17805383034795,63,77.5384615384615,-0.147324714756858,0.191891007810105,0,0,0,1
2015-11-09,32.959999,32.970001,32.75,32.84,20434300,28.518597,28.7179643153834,28.825499380563,28.9408582781596,0.954773914800084,6.12973607266865,20.0891375658741,0.257651827889926,0.577893271166091,0.0452260851999162,0.11174467232205,0.166779548770541,0.0452260851999162,0.11174467232205,0.166779548770541,-0.0193010764116708,-0.0231764943553041,-0.0246629892049328,0.409999999999997,0.395700913139954,33.16,32.75,0.416750159671744,0.431905837001936,-0.050582226979369,0.167803996633726,-0.222980087285965,-0.218289932508831,58.7730474411223,52.3711371517947,47.1080600897886,-0.00969717337977983,0.00636657159989397,0.0110589985289568,0.00993124455789235,26,0.262364264467491,-0.931558204004943,36.0958070098461,32.276180603984,47,0,9.09677419354839,0.416160397224912,-3.02852209637698,56,46.6666666666667,-0.507743957228582,-0.853245600569189,0,0,1,0
2015-11-10,32.860001,32.900002,32.669998,32.790001,19263300,28.47518,28.5965721576917,28.7087262537087,28.8561895003124,0.942027648255754,5.45289468497731,18.9250781041825,0.106262306322757,0.483567078197424,0.0579723517442464,0.0875907627448889,0.122822753907964,0.0579723517442464,0.0875907627448889,0.122822753907964,-0.0166342598692957,-0.025294941317791,-0.0127273957725382,0.230004000000001,0.362561530511963,32.900002,32.669998,0.398075543704569,0.41844571453514,-0.0590131302178953,0.176733796160523,0.0844789120977651,-0.238673853331637,39.5622418240339,43.7759062503859,44.3493874632032,-0.00152357013989553,0.00640472095868022,0.010911860208852,0.00994344596665393,40,0.430782916092454,0.644357016390513,73.0439647185307,56.3295797739372,35,0,6.7741935483871,-0.294799540220645,0.526825965112432,65,54.1666666666667,-0.0442150481656567,-0.240925342411711,0,0,1,0
2015-11-11,32.84,33,32.799999,32.919998,14038900,28.588072,28.5923220788459,28.6685081691391,28.8074408638919,0.879227286517321,33.9138831910716,31.5331273109326,0.0174583521148852,0.390345332980916,0.120772713482679,0.0746570501422806,0.0913308284030728,0.120772713482679,0.0746570501422806,0.0913308284030728,-0.00726400627363777,-0.0168679093055286,-0.0150742429819055,0.209999000000003,0.332049024409571,33,32.790001,0.379267889334113,0.404549266899465,-0.31636968330691,-0.425965040504174,-0.207578816891079,-0.683808106767657,10.1011695412943,20.8621725392514,33.6151780710585,0.00395673724603782,0.00621268751532643,0.010905471722022,0.00993792753096527,45,0.117783035656383,0.810930216216329,80.922646059249,63.3104643677847,25,0,4.83870967741935,-0.336472236621213,-2.98770010185673,53,44.1666666666667,-0.219362828474304,-0.562803734411609,0,0,1,0
2015-11-12,32.84,32.860001,32.630001,32.689999,17408400,28.38834,28.4903310394229,28.5751187794261,28.7312407068207,0.947827735352583,18.8528551603324,23.5977632636678,-0.107758949180348,0.290724476548664,0.0521722646474171,0.0769724432914476,0.079740085392872,0.0521722646474171,0.0769724432914476,0.079740085392872,-0.00457790330500751,-0.0196885930344077,-0.0259676066473817,0.289997,0.323638619527657,32.919998,32.630001,0.370340800400702,0.396912449106167,0.215120800400733,-0.160262013124072,0.0754849132543463,-0.0192072900624289,54.1464643203042,47.465079453205,44.2515692173308,-0.00701107041114973,0.00618038700011598,0.0106847300962205,0.00993384544357154,65,0.367724780125317,0.916290731874155,94.2851914378423,81.2724702324234,1,0,0.193548387096774,-3.2188758248682,-6.46250930086213,65,54.1666666666667,0.149035579160488,-0.0442150481656567,0,0,1,0
2015-11-13,32.639999,32.84,32.310001,32.310001,23626900,28.05834,28.2743355197115,28.4028591862841,28.6088951237624,1,8.97493017869803,15.6465321999919,-0.296627487249224,0.173254083789086,0,0.0576483260433654,0.0697592731590309,0,0.0576483260433654,0.0697592731590309,-0.0147469166685323,-0.0259676601882077,-0.0364672085400901,0.529999000000004,0.364910695622126,32.84,32.310001,0.386306620360632,0.405784885832423,0.305433045075734,0.204184162169557,0.0945888049722932,-0.0396204382987406,83.6727470450823,72.7880929687411,59.0508535096916,-0.0116925835034205,0.00632357844220414,0.0106923963036382,0.00994347069678681,24,-0.996333439547691,-0.51082562376599,24.3517421540656,32.4386584988388,38,0,7.35483870967742,3.63758615972639,0.20359895524124,73,60.8333333333333,0.116072171252754,0.100804699121966,0,0,1,0
2015-11-16,32.349998,33.049999,32.220001,33.040001,23601600,28.692284,28.4833097598557,28.4993341241894,28.6240567376238,0.474358300459362,63.7320107812826,52.9050228013345,-0.265153952130859,0.0855724766050972,0.525641699540638,0.192604654729352,0.109075141354721,0.525641699540638,0.192604654729352,0.109075141354721,0.00363866855086448,0.00607183565700664,-0.0171046586982975,0.829997999999996,0.4579281564977,33.049999,32.220001,0.430675758324568,0.434065760110261,-0.0010713870828063,0.519482458393661,0.144099644868856,-0.078880442417109,83.2366177615583,72.5746026844678,58.9730057019196,0.0223423224654345,0.00671524155841518,0.0107440491974453,0.00995548033130633,33,-0.192371892647456,0.318453731118534,49.0247439380707,48.2291467891471,24,0,168,3.17805383034795,3.54731588979215,58,44.3055555555556,-0.317027807591602,0.00313972000466745,1,1,0,0
2015-11-17,33.07,33.52,33.060001,33.259998,20367700,28.883326,28.6833178799279,28.6273314161262,28.6711966035103,0.333334401710769,71.485739426825,59.4946760394859,-0.18434704791831,0.0315885717004158,0.666665598289231,0.39743576594329,0.215896248905335,0.666665598289231,0.39743576594329,0.215896248905335,0.017285976115835,0.014231642950723,-0.011063298367068,0.479999000000007,0.462342325198162,33.52,33.040001,0.435608082492112,0.437127976102911,-0.147364193623716,0.156997464369212,0.0557485814630354,0.140227493560801,35.6855780461489,46.451881769645,48.901418719733,0.00663623715382078,0.00826171029656465,0.0110981255032169,0.0100482693951194,57,0.54654370636807,1.27046254559477,81.2579864634358,70.745471412521,23,0,161,-0.0425596144187956,6.72363210024155,80,61.1111111111111,0.798507696217771,0.120627987788614,0,0,0,0
2015-11-18,33.25,33.580002,33.02,33.540001,22233800,29.126486,28.9049019399639,28.7937162774175,28.7539764937812,0.15384506903214,79.7508471253221,66.7354238171532,-0.0514940927218821,0.0149720388159563,0.84615493096786,0.679487409599243,0.423175943423961,0.84615493096786,0.679487409599243,0.423175943423961,0.0373620180643037,0.0186583641497338,0.00179045484420515,0.560001999999997,0.481874260158529,33.580002,33.02,0.448047474242901,0.44531957769605,0.0876633408185086,-0.0607722398880135,0.459781605588454,0.252202788697375,61.2400575032539,59.1720064175634,54.3945490279528,0.00838345844504834,0.00807871119083788,0.0111222095766589,0.0100439284510175,77,0.300754154019134,0.654925967739748,90.8748487942535,81.0485134765472,48,0,336,0.735706794978741,3.82175273549391,51,38.9583333333333,-0.34484048629173,-0.445645185413696,1,0,0,0
