"Date","open","high","low","close","volume","adj.","EMA3","EMA5","EMA10","WPR","RSI.5","RSI.10","macd","MACD.12.26.EMA","fastK","fastD","stoch.3","fastK.1","fastD.1","stoch.def","ROC.3","ROC.5","ROC.10","tr","atr","trueHigh","ATR.5","ATR.10","ATR.15","Vol.ROC.1","Vol.ROC.3","Vol.ROC.5","Vol.ROC.10","Vol.RSI.3","Vol.RSI.5","Vol.RSI.10","Delt.1","sd.month.d1","sd.qrtr.d1","sd.annual.d1","wikicnts","wiki.ROC.1","wiki.ROC.3","wiki.RSI.3","wiki.RSI.5","d.hits","wk.hits","adj.d","adj.d.ROC.1","adj.d.ROC.5","mrtg.d.hits","mrtg.adj.d","mrtg.adj.d.ROC.3","mrtg.adj.d.ROC.5","Resp.1.std","Resp.2.std","Resp.5d.2sd","Resp.10d.2sd"
2015-10-22,114.330002,115.5,114.099998,115.5,41654100,109.466919,108.372189642743,107.700308814291,106.860569831432,0.0108550837767628,89.6911013603336,76.7902073956524,0.148111705258347,-0.329931066006607,0.989144916223237,0.901395214019283,0.843059047109636,0.989144916223237,0.901395214019283,0.843059047109636,0.0331851978697522,0.032022378897369,0.0533459691924634,1.739998,2.08511995834088,115.5,113.760002,2.29535502654637,2.48938268684715,-0.00338169725729998,0.336261475260621,0.10044287362421,-0.397405495500273,49.6502304348173,51.2014123178543,48.8127582590262,0.0151796100357226,0.0129571374286611,0.0203978231815689,0.0162225186270927,45,-0.0434851119397388,0.372675285285173,67.0680740331865,67.4037243871315,65,0,1300,0.367724780125317,4.45468923504979,78,102.470588235294,0,0.375382550192236,1,0,1,0
2015-10-23,116.699997,119.230003,116.330002,119.080002,59366900,112.859917,110.616053321372,109.420178209527,107.951360225717,0.0136117010483847,95.9166783630899,86.3272400161345,0.595551880087752,-0.144834476787735,0.986388298951615,0.916294374894311,0.886734456997732,0.986388298951615,0.916294374894311,0.886734456997732,0.0456166337869632,0.069904956672608,0.0602258385189343,3.730003,2.4140965666727,119.230003,115.5,2.43881982389173,2.572090707724,0.354337028852211,0.196441039756792,0.414228798161329,0.117867892937749,88.7411636532263,79.0796214487085,65.9311724718485,0.0305249830930846,0.0129049489895424,0.0205030397748217,0.0161643328879583,37,-0.195744577126095,-0.173271721274037,24.1963866967626,39.651333626023,61,0,1220,-0.0635134057223254,4.11087386417331,76,99.843137254902,-0.0387145121806904,0.398907707562006,1,1,1,0
2015-10-26,118.080002,118.129997,114.919998,115.279999,66333800,109.258415,109.937234160686,109.366257139685,108.189006548314,0.358439434323254,48.8991406115317,56.309683949553,0.670315702980373,0.0181955591658863,0.641560565676746,0.872364593617199,0.896684727510266,0.641560565676746,0.872364593617199,0.896684727510266,0.0132730721935417,0.0312786600275707,0.0324429745384975,4.16000399999999,2.76327805333816,119.080002,114.919998,2.61093824150256,2.67795159387574,0.110962739211541,0.461918070806451,0.801561243324372,0.778048876098278,93.0101743801353,84.3533938812846,70.6497972339724,-0.0324315209352659,0.0143152236098534,0.0208746142276138,0.0162715143934102,61,0.527354925717201,0.499955951529087,77.7644975660589,72.077287089227,35,0,61.9230769230769,0.990398704027877,-2.67650184336728,96,117.333333333333,0.161418559977016,0.174663786727037,0,0,1,0
2015-10-27,115.400002,116.540001,113.989998,114.550003,69884400,108.566544,109.251889080343,109.099686093123,108.257649721348,0.424682241494649,42.8468792649834,52.0593970097624,0.669838989624805,0.14852424525767,0.575317758505351,0.734422207711237,0.841027058740917,0.575317758505351,0.734422207711237,0.841027058740917,-0.00825910028389742,0.00683255040998176,0.0243894115951493,2.550003,2.72062304267053,116.540001,113.989998,2.6048447173523,2.66942168761735,0.0521428771591239,0.517442645222875,0.359546656127456,0.748842062323501,94.958578102228,86.8814714861928,72.9808014798455,-0.00635256244171555,0.016028907749168,0.0211869461063286,0.0163678711401585,105,0.543086485984212,0.741937344729377,93.4415697478691,88.5511354045751,89,0,157.461538461538,0.933288308242727,-2.11093831524988,54,66,-0.317318749237474,-0.439921071329807,0,0,1,0
2015-10-28,116.93,119.300003,116.059998,119.269997,85551400,113.039986,111.145937540171,110.413119395415,109.127165408375,0.0030587140373527,74.025979176025,69.9712179185604,0.991029684125366,0.317025333031209,0.996941285962647,0.737939870048248,0.781575557125562,0.996941285962647,0.737939870048248,0.781575557125562,0.00159423740999642,0.0472988305388036,0.0790021839675061,4.75,3.12649843413642,119.300003,114.550003,2.81936024561707,2.80812690844286,0.20227491653667,0.365380532907334,0.716335864502245,0.654473476717573,98.5429215933121,93.6607500611503,81.0832039311448,0.0403783207869772,0.0160795686180722,0.0211843767511464,0.0163721224277033,134,0.243879449793388,1.3143208614948,96.6007576463252,92.7688758491265,63,0,111.461538461538,-0.345501643340607,-2.39292655286816,57,69.6666666666667,0.0540672212702766,-0.35987836365627,1,1,0,0
2015-10-29,118.699997,120.690002,118.269997,120.529999,51227300,114.234177,112.690057270086,111.68680526361,110.055712970489,0.0143758259206379,78.682689979332,73.2340924783722,1.31599856278675,0.516819978982317,0.985624174079362,0.852627739515786,0.774996605758425,0.985624174079362,0.852627739515786,0.774996605758425,0.0445346694724824,0.042628131630301,0.07465051052767,2.420005,2.98519974730914,120.690002,118.269997,2.77942472105537,2.78225211454667,-0.512844771835123,-0.25842697813933,0.206872789924422,0.307315663548632,23.9455007333458,34.7115992064781,44.9717660062174,0.010508911127221,0.0175967191531167,0.0218067496799308,0.0165635921817046,100,-0.292669613962819,0.49429632181478,45.363104120507,56.296145806061,100,0,176.923076923077,0.462035459596558,-1.03889305396649,72,88,-0.287682072451781,-0.0296366767856924,0,0,0,0
2015-10-30,120.989998,121.220001,119.449997,119.5,49365300,113.25798,112.974018635043,112.21053017574,110.637943339491,0.14751291230371,64.5027806387296,66.0622629740905,1.4819581066488,0.709847604515612,0.85248708769629,0.945017515912766,0.845195041825601,0.85248708769629,0.945017515912766,0.845195041825601,0.0423049317175392,0.00352084834055777,0.0734258050131658,1.770004,2.74216059784731,121.220001,119.449997,2.67848264894983,2.71476890691023,-0.0370248448430495,-0.347594700141503,-0.184489083770838,0.22973971439049,22.1280910340748,33.0204768165496,43.6818956794773,-0.00858230019665951,0.0160132825710441,0.021840880266011,0.0165490995599944,56,-0.579818495252942,-0.628608659422373,19.1178315942995,31.9286292227191,72,0,127.384615384615,-0.328504066972036,1.71171676155452,65,79.4444444444445,0.185403223331363,0.185403223331363,0,0,0,0
2015-11-02,120.800003,121.360001,119.610001,121.18,32203300,114.850227,113.912122817521,113.09042911716,111.403813095947,0.015254318155681,75.3648695117367,71.6056129328195,1.70832949941413,0.909543983495316,0.984745681844319,0.94095231453999,0.912865856656182,0.984745681844319,0.94095231453999,0.912865856656182,0.0158872910979291,0.049913049443191,0.0811917094707617,1.860001,2.56572867827785,121.360001,119.5,2.59663448405485,2.65778437978288,-0.4271788164539,-0.977048433132072,-0.722630639436279,0.078930603888093,9.2235168265225,19.7306140133852,33.0146703018341,0.013960680167368,0.0161740336875892,0.0218396415163758,0.0165559281069491,52,1.06087196068526,-0.0741079721537221,60.9592031901352,50.6467902302466,60,0,173.333333333333,1.89711998488588,0.441536938048217,73,60.0632911392405,-0.279659106780781,-0.148323104719695,0,0,0,0
2015-11-03,120.790001,123.489998,120.699997,122.57,45519000,116.16761,115.039866408761,114.116156078107,112.269957987593,0.0687592082419754,82.1453812621058,75.6307714578284,1.95806702763208,1.11924859232267,0.931240791758025,0.922824520432877,0.936264783628545,0.931240791758025,0.922824520432877,0.936264783628545,0.0167835363624764,0.0676707682766748,0.0745033186866566,2.790001,2.61058314262228,123.489998,120.699997,2.61597113564936,2.66659882113069,0.346060889439979,-0.11814277185697,-0.428712627155424,-0.0691659710279673,52.3471169901968,45.3357832469695,45.6101364031352,0.0114051563917675,0.0161497504096352,0.0216994919158046,0.016575740307753,58,0.109199291964992,0.346870943842111,67.5803683495698,55.3164884810469,67,0,193.555555555556,0.110348057168865,0.089849535620524,62,51.0126582278481,-0.200422525712769,-0.545263012004499,0,0,0,0
2015-11-04,123.129997,123.82,121.620003,122,44886100,115.627396,115.33363120438,114.619902718738,112.880401262576,0.13274982733405,70.2518595541877,70.6137741182322,2.08996740281149,1.31339235442043,0.86725017266595,0.927745548756097,0.930507461242989,0.86725017266595,0.927745548756097,0.930507461242989,0.0207046923231893,0.0226313032537506,0.0699301337925542,2.199997,2.52846591409782,123.82,121.620003,2.57437372208443,2.63549203305531,-0.0140016512292256,-0.0951195782431462,-0.644989194921319,0.0713466695809259,50.0853221049815,44.3276571880657,45.1173043374446,-0.00466114423594651,0.0162065596683336,0.0213301393774247,0.0165802734791274,60,0.0339015516756813,1.20397280432594,70.8735251842277,57.3349287169525,89,0,257.111111111111,0.283943750341174,0.702297352933734,76,62.5316455696203,-0.0387145121806904,-0.239385207642842,0,0,0,0
2015-11-05,121.849998,122.690002,120.18,120.919998,39552700,115.094368,115.21399960219,114.778057812492,113.28294066938,0.211524596026593,57.854248111706,65.3832388545751,2.12981463451278,1.4766768104389,0.788475403973408,0.862322122799127,0.904297397329368,0.788475403973408,0.862322122799127,0.904297397329368,0.00212347754239861,0.00750185751310717,0.0501299891434082,2.510002,2.52477313127826,122.690002,120.18,2.56793654987598,2.62712603085162,-0.126494210083312,0.205565028127442,-0.258638633169507,-0.0517658432450858,28.9809587661504,34.6017153746281,40.5990310905092,-0.00462053461342297,0.0163300282675575,0.0213305955680572,0.0165652507812481,75,0.22314355131421,0.366244394954883,88.4587583570983,71.7109670779886,71,0,205.111111111111,-0.225956492690824,0.801763260677538,72,59.2405063291139,-0.0137933221323365,-0.0508907917418062,0,0,0,0
2015-11-06,121.110001,121.809998,120.620003,121.059998,33042300,115.227623,115.220811301095,114.927912874995,113.636519274948,0.212307846153846,60.4701989304685,66.149376925052,2.14501097910986,1.61034364417309,0.787692153846154,0.814472576828503,0.868180082794577,0.787692153846154,0.814472576828503,0.868180082794577,-0.00812455951144031,0.0172412770476953,0.0207621253882531,1.189995,2.25781750502261,121.809998,120.620003,2.43014239488838,2.53131729546151,-0.179845401077944,-0.320341262390482,-0.401459189404402,-0.585948273175241,14.2853733584956,24.6847239392865,35.3215911552929,0.00115711933792897,0.0164418295439316,0.0213412603603242,0.016561027381459,66,-0.127833371509885,0.129211731480006,51.295155869375,55.0244715274691,43,0,124.222222222222,-0.501479761347753,1.56397553835734,77,63.3544303797468,0.216671036808592,-0.0256424306133374,0,0,0,0
2015-11-09,120.959999,121.809998,120.050003,120.57,33871400,114.761238,114.991024650548,114.87235458333,113.841013588594,0.321146149857861,45.6083601558322,60.4283669369058,2.09864351682274,1.70800361870302,0.678853850142139,0.751673802653899,0.809489500760511,0.678853850142139,0.751673802653899,0.809489500760511,-0.0075191389941569,-0.00077512683833536,0.0491379226048556,1.75999499999999,2.15825300401808,121.809998,120.050003,2.36312765539954,2.47989580909741,0.0247824416690179,-0.281557169492238,0.0505020687185151,-0.672128570717764,24.0894264271263,28.5940953795478,36.6042674626046,-0.0040557237186628,0.0163401717557753,0.0213388552775984,0.0165606524025749,26,0.262364264467491,-0.931558204004943,36.0958070098461,32.276180603984,42,0,28.56,0.518793793415167,-2.19750119294602,58,56.1875,-0.12005052705046,-0.106978445483107,0,0,0,0
2015-11-10,116.900002,118.07,116.059998,116.769997,59127900,111.144302,113.067663325274,113.629670388886,113.350702390667,0.717192427834704,11.8186084152131,33.2065492509888,1.78294382363606,1.72299165968963,0.282807572165296,0.583117858717862,0.716421412733422,0.282807572165296,0.583117858717862,0.716421412733422,-0.0349230081280485,-0.0442046869774178,0.0234660812992571,4.510002,2.62860280321447,120.57,116.059998,2.57781508985959,2.61523622182425,0.557131893745293,0.402068934336366,0.261573073023829,-0.167139554131595,90.4738152787881,78.8227291462629,63.5315125724844,-0.0320244037473146,0.0160680591171858,0.0208801373565287,0.0165624574580111,40,0.430782916092454,0.644357016390513,73.0439647185307,56.3295797739372,60,0,40.8,0.356674943938732,-1.61486975631646,70,67.8125,0.561659524596104,0.135141007290108,0,0,0,0
2015-11-11,116.370003,117.419998,115.209999,116.110001,45218000,110.516113,111.791888162637,112.591817925924,112.835322501455,0.784333411122399,9.90654045944073,30.3082891136143,1.4707922928793,1.67255178632757,0.215666588877601,0.392442670395011,0.575744777255592,0.215666588877601,0.392442670395011,0.575744777255592,-0.041748173172782,-0.045211588448276,-0.0225802851945254,2.20999900000001,2.54488204257158,117.419998,115.209999,2.54103348087363,2.58822040703597,-0.26820765658092,0.313706678833391,0.00736706767213491,-0.637622127249184,46.0834088036571,49.8527382881755,49.4057876840098,-0.00566804570680416,0.0172605309478948,0.0201666078990736,0.0166872792031107,45,0.117783035656383,0.810930216216329,80.922646059249,63.3104643677847,44,0,29.92,-0.310154928303839,-1.42354492327255,41,39.71875,-0.445311016655364,-0.466921470892572,0,0,0,0
2015-11-12,116.260002,116.82,115.650002,115.720001,32525600,110.14489,110.968389081318,111.77617528395,112.346152955736,0.824007868970932,8.66404831134334,28.5109889150776,1.18297750168648,1.57463692939935,0.175992131029068,0.224822097357321,0.400127542156732,0.175992131029068,0.224822097357321,0.400127542156732,-0.0410570978982623,-0.0439557022789963,-0.0364538447658891,1.16999799999999,2.26990523405726,116.82,115.650002,2.40392993278627,2.4936722465669,-0.32946776607751,-0.0405435289131368,-0.195606488322063,-0.454245121491571,24.3133194535959,33.1678011919569,39.5890615763769,-0.00336464844414347,0.0172807017092292,0.0200927093207867,0.0166910896640089,65,0.367724780125317,0.916290731874155,94.2851914378423,81.2724702324234,60,0,40.8,0.310154928303839,-0.571065704143348,68,65.875,0.159064694629687,0.532671987722852,0,0,0,0
2015-11-13,115.199997,115.57,112.269997,112.339996,45812400,106.927734,108.948061540659,110.1600281893,111.360985872875,0.993939482093641,3.29378591308304,17.511539466279,0.713932120041028,1.40249596752768,0.00606051790635862,0.132573079271008,0.249945949007781,0.00606051790635862,0.132573079271008,0.249945949007781,-0.038676151928204,-0.0747562793941814,-0.0575150023464861,3.45000399999999,2.50592498724581,115.720001,112.269997,2.50853733950764,2.55742769679578,0.342527325257507,-0.255148097400923,0.326766238013388,-0.0746929513910146,61.9485015565478,56.1910395577599,51.8339920272263,-0.0296434577772558,0.0173185119284657,0.0200972741899852,0.0166857068188573,24,-0.996333439547691,-0.51082562376599,24.3517421540656,32.4386584988388,58,0,39.44,-0.0339015516756813,0.841567185678219,85,82.34375,0.194156014440957,0.283768173130644,0,0,0,0
2015-11-16,111.379997,114.239998,111,114.18,38106700,108.679085,108.81357327033,109.666380459533,110.873367532352,0.751950078003119,35.7918321490793,34.36056384605,0.462690207693384,1.21453481556082,0.248049921996881,0.143367523644101,0.166920900090811,0.248049921996881,0.143367523644101,0.166920900090811,-0.0167619640214358,-0.0544544134755549,-0.0552295403138903,3.239998,2.65273958979664,114.239998,111,2.58168340555688,2.60293238367606,-0.184164677143421,-0.171105117963425,0.117819119200949,0.168321187919464,39.2884413984256,43.2343844531693,45.3222907651254,0.0162461421999632,0.0182812081926545,0.0204181998191271,0.0167685743168264,33,-0.192371892647456,0.318453731118534,49.0247439380707,48.2291467891471,38,0,85.5,1.55814461804655,1.04998922283644,63,74.0526315789474,-0.106126480227787,0.622952709558221,0,0,0,0
2015-11-17,114.919998,115.050003,113.32,113.690002,27616900,108.2127,108.513136635165,109.181820306355,110.389609799197,0.790171450858034,31.5559250649139,32.2186108947803,0.226516288365342,1.01693111012173,0.209828549141966,0.154646329681734,0.143528977532282,0.209828549141966,0.154646329681734,0.143528977532282,-0.01769794613213,-0.0267306402830778,-0.0709353272604956,1.73000300000001,2.46819227183732,115.050003,113.32,2.49651536500119,2.54473709143099,-0.321962215517704,-0.163599567403619,-0.761274990062049,-0.49970191703822,19.6845825143088,29.3943740193448,37.4868408379954,-0.00430063055483741,0.018333313078099,0.0204812639839516,0.0167765084974529,57,0.54654370636807,1.27046254559477,81.2579864634358,70.745471412521,76,0,171,0.693147180559945,1.43298147509254,79,92.859649122807,0.979318963881908,0.343330197161912,0,0,0,0
2015-11-18,115.760002,117.489998,115.5,117.290001,46674700,111.639236,110.076186317582,110.000958870904,110.61681456298,0.509360296411856,70.2967339482042,56.5440178938456,0.285832176995227,0.870711323496427,0.490639703588144,0.316172724908996,0.204728859411611,0.490639703588144,0.316172724908996,0.204728859411611,0.0431193421090343,0.010111235887635,-0.035100352560641,3.79999599999999,2.73455301746985,117.489998,113.690002,2.62686342850107,2.62842101866892,0.524774357810461,0.0186474651493356,0.0317070243293323,0.0390740920014672,71.4490979961549,62.2909033906277,54.8279715733361,0.0311738304639081,0.0182774416027846,0.0204764033179081,0.0167620241658427,77,0.300754154019134,0.654925967739748,90.8748487942535,81.0485134765472,42,0,94.5,-0.593063722002963,0.873819304765262,63,74.0526315789474,0.100083458556983,-0.106126480227787,1,0,0,0
